transaction_id,customer_id,merchant_id,timestamp,invoice_no,invoice_amount,segment
"20160010001659",11500701,77847,"2016-01-01 06:47:39","405-688-584",35574,"Electronics | Mobile"
"20160010001660",19050687,3707,"2016-01-01 02:47:39","628-980-328",12107,"Home | Kitchen"
"20160010001661",6104851,19001,"2016-01-01 16:26:32","656-498-796",15196,"Electronics | Mobile"
"20160010001662",4448720,48385,"2016-01-01 05:36:49","568-833-723",32469,"Home | Lighting"
"20160010001663",12474545,99677,"2016-01-01 23:40:22","545-964-348",43766,"Fashion | Apparels"
"20160010001664",7266018,19850,"2016-01-01 01:09:23","521-138-419",12843,"Electronics | Computers"
"20160010001665",16709165,765,"2016-01-01 00:41:09","511-895-989",47916,"Fashion | Apparels"
"20160010001666",11042873,61784,"2016-01-01 13:30:18","938-255-373",7865,"Home | Decor"
"20160010001667",3281564,56626,"2016-01-01 15:21:46","208-833-263",27605,"Electronics | Television"
"20160010001668",10890489,92935,"2016-01-01 23:46:12","742-349-807",44435,"Electronics | Mobile"
"20160010001669",19665616,67347,"2016-01-01 14:26:30","465-958-507",25115,"Fashion | Watches"
"20160010001670",11380471,8807,"2016-01-01 01:52:08","262-759-283",49621,"Electronics | Mobile"
"20160010001671",15033248,77773,"2016-01-01 12:39:06","417-336-607",36984,"Fashion | Apparels"
"20160010001672",1194553,27468,"2016-01-01 01:56:45","843-961-605",4952,"Electronics | Television"
"20160010001673",3510245,90366,"2016-01-01 23:20:27","132-236-417",1806,"Electronics | Mobile"
"20160010001674",12015853,92987,"2016-01-01 19:01:01","296-458-935",37610,"Electronics | Television"
"20160010001675",13505477,14421,"2016-01-01 15:58:58","168-949-486",13297,"Fashion | Apparels"
"20160010001676",7750593,29263,"2016-01-01 14:50:44","574-267-723",2228,"Home | Lighting"
"20160010001677",15073492,38777,"2016-01-01 16:40:36","677-770-903",9907,"Home | Furniture"
"20160010001678",5619089,38111,"2016-01-01 09:55:33","639-555-430",37187,"Electronics | Television"
"20160010001679",12773989,85205,"2016-01-01 17:02:34","652-451-129",20944,"Home | Kitchen"
"20160010001680",8849017,79494,"2016-01-01 15:06:27","448-416-738",15531,"Electronics | Mobile"
"20160010001681",13003562,88105,"2016-01-01 22:02:19","921-212-854",13043,"Home | Kitchen"
"20160010001682",7358768,46138,"2016-01-01 22:11:22","199-942-886",43937,"Electronics | Mobile"
"20160010001683",5725233,95305,"2016-01-01 05:47:44","324-175-695",33887,"Fashion | Apparels"
"20160010001684",8645835,42736,"2016-01-01 20:32:07","862-159-597",3724,"Home | Furniture"
"20160010001685",5775080,87669,"2016-01-01 03:58:56","906-280-188",19251,"Electronics | Television"
"20160010001686",1699766,9064,"2016-01-01 04:04:21","718-660-401",47103,"Home | Lighting"
"20160010001687",19257169,72225,"2016-01-01 22:14:31","171-419-794",19362,"Fashion | Apparels"
"20160010001688",883686,64401,"2016-01-01 21:18:51","100-475-428",25796,"Electronics | Television"
"20160010001689",439723,72768,"2016-01-01 01:40:41","983-387-649",40508,"Fashion | Apparels"
"20160010001690",17607804,88880,"2016-01-01 22:59:15","358-808-211",15906,"Fashion | Apparels"
"20160010001691",7198125,30052,"2016-01-01 18:29:42","155-262-724",49512,"Fashion | Apparels"
"20160010001692",18521503,84748,"2016-01-01 17:36:29","447-215-281",29171,"Fashion | Watches"
"20160010001693",7519485,6937,"2016-01-01 18:03:20","454-382-565",19076,"Home | Lighting"
"20160010001694",14482324,578,"2016-01-01 14:05:00","245-116-187",37137,"Electronics | Mobile"
"20160010001695",9874049,88102,"2016-01-01 13:44:47","625-275-473",34231,"Fashion | Shoes"
"20160010001696",1732210,35646,"2016-01-01 17:08:55","590-615-198",42773,"Fashion | Apparels"
"20160010001697",4842342,19681,"2016-01-01 01:46:17","969-258-283",12519,"Home | Kitchen"
"20160010001698",17830013,88209,"2016-01-01 17:54:52","146-920-629",1145,"Fashion | Jewellry"
"20160010001699",17986302,53995,"2016-01-01 21:54:44","590-563-512",29079,"Electronics | Mobile"
"20160010001700",11849483,92932,"2016-01-01 14:11:10","690-219-964",28434,"Electronics | Mobile"
"20160010001701",9556583,56708,"2016-01-01 12:37:42","148-829-458",21998,"Electronics | Mobile"
"20160010001702",4768159,55730,"2016-01-01 09:14:36","702-846-583",14389,"Electronics | Television"
"20160010001703",12163581,19725,"2016-01-01 11:49:20","461-886-255",48253,"Fashion | Apparels"
"20160010001704",15011322,86117,"2016-01-01 02:24:43","887-442-308",46224,"Electronics | Television"
"20160010001705",12082440,12913,"2016-01-01 14:20:56","733-257-847",1010,"Fashion | Apparels"
"20160010001706",3730818,89102,"2016-01-01 01:18:51","424-714-868",39084,"Electronics | Mobile"
"20160010001707",16136022,97821,"2016-01-01 19:30:34","443-465-802",18006,"Fashion | Apparels"
"20160010001708",19585832,14175,"2016-01-01 01:09:25","469-573-343",23418,"Fashion | Watches"
"20160010001709",16618683,52154,"2016-01-01 20:19:41","875-399-298",16075,"Home | Decor"
"20160010001710",2509707,52794,"2016-01-01 08:58:57","721-656-833",36061,"Home | Lighting"
"20160010001711",2696545,24608,"2016-01-01 22:32:32","516-423-463",36497,"Fashion | Shoes"
"20160010001712",1292429,6966,"2016-01-01 17:52:27","765-360-144",34598,"Electronics | Mobile"
"20160010001713",13034572,34867,"2016-01-01 17:58:56","163-723-795",28835,"Home | Lighting"
"20160010001714",15047249,98344,"2016-01-01 16:25:16","147-108-694",6895,"Electronics | Mobile"
"20160010001715",9574692,52042,"2016-01-01 23:52:36","119-420-872",29741,"Electronics | Mobile"
"20160010001716",12162142,4115,"2016-01-01 18:16:54","811-235-634",41285,"Electronics | Mobile"
"20160010001717",3288607,11325,"2016-01-01 21:30:05","133-243-234",21067,"Fashion | Apparels"
"20160010001718",441952,36175,"2016-01-01 19:31:28","512-297-328",16122,"Electronics | Mobile"
"20160010001719",5542846,87669,"2016-01-01 23:06:50","674-770-259",17293,"Fashion | Apparels"
"20160010001720",1176947,76256,"2016-01-01 02:39:52","206-845-911",17100,"Fashion | Apparels"
"20160010001721",14036829,97713,"2016-01-01 04:35:59","447-167-317",9347,"Fashion | Shoes"
"20160010001722",12190472,90039,"2016-01-01 10:16:11","761-558-394",15318,"Fashion | Shoes"
"20160010001723",18227583,87361,"2016-01-01 19:13:47","354-564-367",3002,"Fashion | Apparels"
"20160010001724",4099735,64815,"2016-01-01 15:49:18","545-682-591",2310,"Fashion | Apparels"
"20160010001725",1548100,34928,"2016-01-01 07:31:19","862-233-832",14545,"Fashion | Apparels"
"20160010001726",6260236,56053,"2016-01-01 18:03:09","529-126-657",17471,"Home | Decor"
"20160010001727",15770693,81586,"2016-01-01 04:25:07","225-407-555",18415,"Home | Kitchen"
"20160010001728",2337864,82752,"2016-01-01 06:21:00","372-245-285",9873,"Home | Decor"
"20160010001729",13170426,87528,"2016-01-01 15:06:15","886-325-460",48813,"Home | Decor"
"20160010001730",13917630,72193,"2016-01-01 23:52:06","590-714-398",3708,"Home | Decor"
"20160010001731",7627946,18299,"2016-01-01 14:50:10","696-858-329",26060,"Fashion | Apparels"
"20160010001732",6666411,64544,"2016-01-01 21:29:28","257-543-284",21688,"Fashion | Apparels"
"20160010001733",2209366,67130,"2016-01-01 22:29:09","932-567-776",32559,"Home | Decor"
"20160010001734",19230990,60585,"2016-01-01 00:34:54","143-330-611",36838,"Electronics | Computers"
"20160010001735",11820895,35075,"2016-01-01 18:01:51","543-583-410",19386,"Fashion | Apparels"
"20160010001736",19071242,73531,"2016-01-01 20:31:19","876-212-889",21692,"Fashion | Apparels"
"20160010001737",14920857,77105,"2016-01-01 06:52:03","269-836-189",22104,"Electronics | Television"
"20160010001738",14260618,70876,"2016-01-01 06:31:03","581-688-242",43431,"Fashion | Apparels"
"20160010001739",6736702,50900,"2016-01-01 02:56:08","470-455-809",10084,"Electronics | Mobile"
"20160010001740",18910789,1397,"2016-01-01 13:09:46","468-977-167",18398,"Home | Furniture"
"20160010001741",3750274,83988,"2016-01-01 06:09:20","973-296-985",29175,"Electronics | Mobile"
"20160010001742",12895899,66578,"2016-01-01 18:11:53","623-133-553",15259,"Home | Decor"
"20160010001743",4909669,44445,"2016-01-01 17:23:16","706-649-635",33190,"Home | Decor"
"20160010001744",3810439,12740,"2016-01-01 08:18:39","479-429-933",2424,"Electronics | Computers"
"20160010001745",2630328,89579,"2016-01-01 20:36:10","659-776-809",48971,"Home | Decor"
"20160010001746",10569503,28810,"2016-01-01 06:33:41","929-885-648",25311,"Electronics | Television"
"20160010001747",1810269,69586,"2016-01-01 08:22:36","813-766-571",23046,"Fashion | Shoes"
"20160010001748",17695421,98258,"2016-01-01 18:13:25","514-622-710",5453,"Home | Decor"
"20160010001749",395904,97179,"2016-01-01 18:16:27","994-538-811",6629,"Fashion | Apparels"
"20160010001750",4729605,9939,"2016-01-01 02:18:20","760-451-464",1597,"Home | Decor"
"20160010001751",7094918,34902,"2016-01-01 04:31:10","857-464-897",9714,"Electronics | Mobile"
"20160010001752",9574375,37153,"2016-01-01 11:40:13","713-641-202",22552,"Home | Kitchen"
"20160010001753",11490024,50052,"2016-01-01 02:01:54","169-782-520",9805,"Home | Kitchen"
"20160010001754",18386137,78955,"2016-01-01 16:14:15","721-477-231",46665,"Home | Decor"
"20160010001755",6049438,30588,"2016-01-01 01:28:27","719-738-148",11527,"Home | Lighting"
"20160010001756",6581861,52060,"2016-01-01 22:20:32","362-897-153",37297,"Home | Lighting"
"20160010001757",4064056,30154,"2016-01-01 05:39:33","967-643-395",31213,"Fashion | Apparels"
"20160010001758",17313643,93280,"2016-01-01 00:06:07","667-562-787",18491,"Home | Kitchen"
"20160010001759",6597149,13219,"2016-01-01 03:39:54","609-234-451",17258,"Fashion | Apparels"
"20160010001760",2894391,94498,"2016-01-01 22:21:11","817-495-206",2999,"Electronics | Television"
"20160010001761",5100313,2240,"2016-01-01 10:52:18","554-141-956",25787,"Home | Furniture"
"20160010001762",19490922,38604,"2016-01-01 00:30:35","461-317-741",46618,"Home | Lighting"
"20160010001763",12230927,939,"2016-01-01 16:32:01","427-549-823",24550,"Home | Decor"
"20160010001764",17863791,99534,"2016-01-01 06:14:52","716-173-878",21024,"Electronics | Television"
"20160010001765",14351331,5543,"2016-01-01 02:36:49","819-974-586",28632,"Electronics | Television"
"20160010001766",17873376,10101,"2016-01-01 08:56:59","884-168-165",28076,"Electronics | Television"
"20160010001767",3351428,16069,"2016-01-01 05:34:04","232-478-352",14125,"Home | Furniture"
"20160010001768",14445397,14479,"2016-01-01 22:07:03","187-818-474",21270,"Electronics | Mobile"
"20160010001769",10117584,55175,"2016-01-01 19:17:55","135-753-480",34779,"Fashion | Apparels"
"20160010001770",1626482,90080,"2016-01-01 10:42:29","460-471-455",29994,"Home | Kitchen"
"20160010001771",945418,66825,"2016-01-01 22:30:39","991-120-361",25009,"Fashion | Apparels"
"20160010001772",1234069,68944,"2016-01-01 15:52:51","728-892-514",13372,"Electronics | Mobile"
"20160010001773",11587688,20735,"2016-01-01 15:22:52","559-664-597",32614,"Fashion | Apparels"
"20160010001774",1505498,69749,"2016-01-01 16:15:57","222-657-923",40542,"Home | Decor"
"20160010001775",2716125,30256,"2016-01-01 20:27:10","800-489-630",44678,"Home | Kitchen"
"20160010001776",855138,36930,"2016-01-01 11:02:15","295-955-763",23674,"Home | Furniture"
"20160010001777",8854086,70184,"2016-01-01 22:26:04","591-424-969",34096,"Fashion | Apparels"
"20160010001778",6474794,97069,"2016-01-01 10:57:30","568-906-645",36764,"Fashion | Apparels"
"20160010001779",1628033,81594,"2016-01-01 17:52:56","887-739-294",20565,"Fashion | Watches"
"20160010001780",8341048,43596,"2016-01-01 03:06:39","465-398-479",25966,"Electronics | Television"
"20160010001781",19679313,91547,"2016-01-01 06:33:13","993-690-127",7192,"Home | Kitchen"
"20160010001782",10605963,27489,"2016-01-01 17:49:44","117-231-935",34774,"Home | Kitchen"
"20160010001783",7957847,96808,"2016-01-01 10:43:19","341-448-669",6932,"Fashion | Shoes"
"20160010001784",2712197,75632,"2016-01-01 12:07:49","690-782-744",44606,"Home | Lighting"
"20160010001785",11353346,72293,"2016-01-01 21:34:08","492-749-352",28904,"Home | Kitchen"
"20160010001786",9383373,58763,"2016-01-01 09:40:23","318-566-372",16522,"Fashion | Watches"
"20160010001787",12194833,99758,"2016-01-01 22:10:44","199-463-688",4097,"Electronics | Mobile"
"20160010001788",16291737,74436,"2016-01-01 20:14:47","172-995-682",49270,"Electronics | Mobile"
"20160010001789",11903135,3352,"2016-01-01 06:09:53","739-265-591",21345,"Home | Kitchen"
"20160010001790",11604496,67130,"2016-01-01 18:47:54","219-705-761",6839,"Home | Decor"
"20160010001791",7743921,53729,"2016-01-01 03:35:19","187-825-191",17129,"Home | Lighting"
"20160010001792",1809413,83225,"2016-01-01 14:06:10","806-267-881",49822,"Fashion | Apparels"
"20160010001793",2705816,88392,"2016-01-01 11:22:15","420-333-691",27123,"Electronics | Mobile"
"20160010001794",6761476,36602,"2016-01-01 04:03:01","945-414-352",7395,"Home | Lighting"
"20160010001795",17717765,93704,"2016-01-01 14:23:39","923-819-252",49816,"Electronics | Television"
"20160010001796",10523780,73712,"2016-01-01 07:28:44","743-853-830",30674,"Electronics | Television"
"20160010001797",17963250,55903,"2016-01-01 23:46:35","660-281-363",29528,"Fashion | Apparels"
"20160010001798",2257069,27039,"2016-01-01 13:41:36","672-228-184",41713,"Home | Decor"
"20160010001799",12683935,48614,"2016-01-01 22:26:25","147-177-732",11745,"Electronics | Mobile"
"20160010001800",9680710,96172,"2016-01-01 05:05:43","747-769-534",41920,"Electronics | Television"
"20160010001801",18195562,81238,"2016-01-01 03:51:45","936-968-804",7206,"Electronics | Television"
"20160010001802",17938722,94569,"2016-01-01 21:36:43","613-373-404",40066,"Home | Lighting"
"20160010001803",4960287,8746,"2016-01-01 03:51:48","313-189-576",20054,"Home | Kitchen"
"20160010001804",14883328,68045,"2016-01-01 22:40:23","501-134-327",29365,"Fashion | Apparels"
"20160010001805",15534323,18830,"2016-01-01 22:12:23","935-760-328",45842,"Fashion | Apparels"
"20160010001806",16349314,25026,"2016-01-01 10:01:34","645-397-907",2540,"Fashion | Apparels"
"20160010001807",6259073,741,"2016-01-01 21:01:59","611-751-991",33600,"Fashion | Apparels"
"20160010001808",13372551,81028,"2016-01-01 03:25:45","105-540-591",37085,"Home | Decor"
"20160010001809",14735063,31255,"2016-01-01 07:37:07","932-575-223",26900,"Home | Kitchen"
"20160010001810",11485854,80232,"2016-01-01 20:51:29","217-544-507",13141,"Home | Decor"
"20160010001811",8758215,4451,"2016-01-01 18:06:51","906-606-665",17231,"Electronics | Mobile"
"20160010001812",16460946,21899,"2016-01-01 06:11:02","423-682-912",19226,"Fashion | Apparels"
"20160010001813",5508319,49873,"2016-01-01 11:43:51","458-368-441",17773,"Fashion | Watches"
"20160010001814",6082461,47604,"2016-01-01 12:11:01","551-339-676",46076,"Home | Lighting"
"20160010001815",15539750,75271,"2016-01-01 05:10:33","787-440-511",2026,"Home | Kitchen"
"20160010001816",15372428,24800,"2016-01-01 20:31:22","887-857-132",37284,"Fashion | Apparels"
"20160010001817",11265322,6129,"2016-01-01 16:19:06","897-230-604",35672,"Electronics | Television"
"20160010001818",7087370,22617,"2016-01-01 08:32:34","254-687-119",47449,"Fashion | Apparels"
"20160010001819",13756700,1614,"2016-01-01 15:24:23","590-799-949",10643,"Fashion | Apparels"
"20160010001820",4130425,45233,"2016-01-01 19:25:33","392-240-486",11392,"Fashion | Apparels"
"20160010001821",9544629,53856,"2016-01-01 17:21:17","274-364-610",21584,"Electronics | Mobile"
"20160010001822",8470857,72020,"2016-01-01 10:48:37","341-945-431",23200,"Electronics | Mobile"
"20160010001823",7423034,26217,"2016-01-01 00:03:53","727-127-291",37003,"Fashion | Apparels"
"20160010001824",10583583,98750,"2016-01-01 15:05:11","429-661-481",26774,"Home | Decor"
"20160010001825",6211222,44899,"2016-01-01 06:43:14","182-417-344",48573,"Fashion | Shoes"
"20160010001826",185202,91230,"2016-01-01 16:15:50","941-437-577",48649,"Fashion | Apparels"
"20160010001827",13033190,40340,"2016-01-01 15:18:59","837-702-490",35636,"Home | Lighting"
"20160010001828",11064156,15319,"2016-01-01 13:28:21","733-980-333",3928,"Electronics | Television"
"20160010001829",14037769,42570,"2016-01-01 21:59:23","666-147-816",27716,"Home | Decor"
"20160010001830",17884567,91714,"2016-01-01 14:37:44","675-299-966",27647,"Electronics | Mobile"
"20160010001831",15589712,80580,"2016-01-01 20:07:37","781-600-357",33749,"Electronics | Television"
"20160010001832",9844929,86739,"2016-01-01 15:36:23","644-556-719",49069,"Home | Lighting"
"20160010001833",14181151,74664,"2016-01-01 04:22:10","660-983-863",27031,"Electronics | Mobile"
"20160010001834",12022152,77811,"2016-01-01 12:36:28","767-472-985",3791,"Fashion | Apparels"
"20160010001835",16973175,80792,"2016-01-01 04:23:31","807-128-453",10617,"Fashion | Watches"
"20160010001836",7662556,59211,"2016-01-01 23:01:15","835-684-827",29379,"Home | Lighting"
"20160010001837",15961455,72930,"2016-01-01 22:38:53","823-850-949",36426,"Home | Decor"
"20160010001838",16654285,91917,"2016-01-01 22:53:44","227-741-255",22303,"Fashion | Watches"
"20160010001839",13699277,52045,"2016-01-01 09:59:39","874-261-235",16956,"Home | Lighting"
"20160010001840",6823936,35357,"2016-01-01 01:01:36","125-472-173",37540,"Electronics | Computers"
"20160010001841",991762,47609,"2016-01-01 01:56:51","204-108-666",38007,"Home | Lighting"
"20160010001842",13459311,16132,"2016-01-01 19:08:02","230-312-378",1298,"Home | Furniture"
"20160010001843",16155581,35020,"2016-01-01 20:28:50","170-598-452",31255,"Home | Kitchen"
"20160010001844",13917638,16255,"2016-01-01 04:29:09","182-869-839",39888,"Electronics | Mobile"
"20160010001845",6530718,73138,"2016-01-01 21:30:35","870-131-782",8696,"Home | Decor"
"20160010001846",17441436,32189,"2016-01-01 20:04:45","708-634-696",42820,"Electronics | Mobile"
"20160010001847",3670444,44735,"2016-01-01 05:11:30","826-418-310",4609,"Electronics | Mobile"
"20160010001848",3882510,62716,"2016-01-01 05:40:02","770-431-549",31663,"Home | Kitchen"
"20160010001849",13769892,92152,"2016-01-01 13:08:59","981-285-823",47495,"Home | Lighting"
"20160010001850",16411630,98944,"2016-01-01 22:53:34","649-330-778",24945,"Electronics | Television"
"20160010001851",12796995,92944,"2016-01-01 14:12:42","425-807-280",12077,"Home | Decor"
"20160010001852",18717433,89362,"2016-01-01 13:13:43","980-645-943",41954,"Home | Kitchen"
"20160010001853",107250,13003,"2016-01-01 09:46:52","831-755-792",18769,"Home | Decor"
"20160010001854",1371551,20970,"2016-01-01 07:28:31","147-957-703",2182,"Fashion | Apparels"
"20160010001855",5626304,6726,"2016-01-01 08:45:33","960-674-485",31078,"Electronics | Mobile"
"20160010001856",11683793,21659,"2016-01-01 08:03:58","690-840-704",23772,"Home | Lighting"
"20160010001857",19523609,65378,"2016-01-01 09:42:01","942-770-173",27802,"Fashion | Apparels"
"20160010001858",10927509,88728,"2016-01-01 00:50:21","760-533-688",32318,"Electronics | Mobile"
"20160010001859",2943735,41976,"2016-01-01 17:50:29","462-394-886",36501,"Electronics | Computers"
"20160010001860",6286767,72389,"2016-01-01 13:33:24","899-658-148",1282,"Fashion | Apparels"
"20160010001861",8247783,85016,"2016-01-01 19:58:40","269-750-227",47279,"Electronics | Mobile"
"20160010001862",5223701,99866,"2016-01-01 02:05:09","737-125-641",46441,"Electronics | Television"
"20160010001863",18597799,55928,"2016-01-01 15:11:49","983-136-346",8870,"Home | Kitchen"
"20160010001864",2863693,51124,"2016-01-01 08:10:00","674-703-797",42458,"Fashion | Shoes"
"20160010001865",9202257,5208,"2016-01-01 12:49:31","826-704-420",4280,"Electronics | Television"
"20160010001866",14550466,76557,"2016-01-01 01:21:04","762-253-371",48848,"Home | Lighting"
"20160010001867",18409226,19224,"2016-01-01 04:06:53","206-680-186",36795,"Fashion | Apparels"
"20160010001868",3996324,5618,"2016-01-01 19:04:58","789-711-685",17590,"Fashion | Apparels"
"20160010001869",12269326,39150,"2016-01-01 06:46:01","777-374-268",46358,"Home | Furniture"
"20160010001870",1580812,69710,"2016-01-01 01:18:59","532-591-657",36316,"Electronics | Mobile"
"20160010001871",19015765,45819,"2016-01-01 12:36:56","876-302-654",40652,"Home | Furniture"
"20160010001872",13854320,33097,"2016-01-01 03:37:53","351-528-598",40410,"Fashion | Shoes"
"20160010001873",4379493,87001,"2016-01-01 07:06:34","538-179-812",10848,"Electronics | Television"
"20160010001874",2184748,36880,"2016-01-01 07:13:37","313-920-916",44207,"Home | Kitchen"
"20160010001875",17748332,32939,"2016-01-01 16:48:48","181-949-340",42887,"Electronics | Television"
"20160010001876",7140373,30632,"2016-01-01 09:14:17","401-772-740",9204,"Home | Kitchen"
"20160010001877",16163208,26627,"2016-01-01 01:14:19","744-210-284",5954,"Fashion | Apparels"
"20160010001878",9373632,8385,"2016-01-01 09:08:51","889-945-560",5812,"Electronics | Mobile"
"20160010001879",10797438,90481,"2016-01-01 05:30:56","782-809-812",40103,"Electronics | Mobile"
"20160010001880",17720717,58799,"2016-01-01 23:15:47","307-176-928",24060,"Electronics | Mobile"
"20160010001881",18761535,69143,"2016-01-01 09:00:31","446-418-659",39657,"Electronics | Television"
"20160010001882",17340379,8145,"2016-01-01 15:29:14","375-988-318",12238,"Fashion | Apparels"
"20160010001883",1697317,19046,"2016-01-01 06:46:58","969-415-325",22942,"Electronics | Mobile"
"20160010001884",19912757,97972,"2016-01-01 10:08:18","603-394-797",10432,"Electronics | Mobile"
"20160010001885",121158,53388,"2016-01-01 02:57:50","728-468-553",32179,"Home | Kitchen"
"20160010001886",17957369,36378,"2016-01-01 17:14:09","805-745-405",41673,"Home | Kitchen"
"20160010001887",11519829,82076,"2016-01-01 18:20:32","884-884-613",35827,"Fashion | Apparels"
"20160010001888",13555338,30694,"2016-01-01 01:27:23","677-879-113",26958,"Home | Kitchen"
"20160010001889",9559893,46568,"2016-01-01 01:12:52","224-836-933",48783,"Electronics | Television"
"20160010001890",17751136,63517,"2016-01-01 17:50:07","853-733-448",12636,"Fashion | Apparels"
"20160010001891",590849,67616,"2016-01-01 04:32:31","207-874-449",13904,"Fashion | Shoes"
"20160010001892",14866368,7781,"2016-01-01 06:47:35","623-424-939",12338,"Home | Kitchen"
"20160010001893",1549848,4888,"2016-01-01 15:32:48","669-805-503",39831,"Home | Kitchen"
"20160010001894",8070554,47617,"2016-01-01 23:42:04","222-689-190",16796,"Electronics | Mobile"
"20160010001895",1612860,21283,"2016-01-01 16:18:16","777-818-737",4612,"Electronics | Mobile"
"20160010001896",7422291,87168,"2016-01-01 00:56:01","495-785-423",25480,"Home | Furniture"
"20160010001897",9078513,93612,"2016-01-01 02:30:22","408-628-668",6774,"Home | Lighting"
"20160010001898",9281119,57060,"2016-01-01 07:12:55","527-516-830",32662,"Electronics | Television"
"20160010001899",3988059,30091,"2016-01-01 18:29:14","329-837-912",15728,"Electronics | Mobile"
"20160010001900",16062423,89644,"2016-01-01 15:17:53","748-334-453",3083,"Electronics | Mobile"
"20160010001901",12956769,76864,"2016-01-01 15:57:51","867-891-398",37195,"Home | Decor"
"20160010001902",9181896,71148,"2016-01-01 06:35:47","441-445-613",32501,"Fashion | Apparels"
"20160010001903",6155592,46138,"2016-01-01 23:08:04","834-227-793",9458,"Electronics | Television"
"20160010001904",16871788,33577,"2016-01-01 18:33:26","546-745-831",15069,"Home | Decor"
"20160010001905",18695740,63285,"2016-01-01 18:27:33","401-209-675",30855,"Electronics | Mobile"
"20160010001906",13851688,48795,"2016-01-01 18:29:01","739-426-953",46247,"Electronics | Mobile"
"20160010001907",5827852,73671,"2016-01-01 18:03:30","179-848-888",22123,"Fashion | Apparels"
"20160010001908",17032800,49808,"2016-01-01 18:31:56","129-801-378",47102,"Home | Lighting"
"20160010001909",6776511,14863,"2016-01-01 06:40:07","772-611-997",5625,"Home | Lighting"
"20160010001910",16256718,60060,"2016-01-01 13:11:40","640-300-502",48005,"Home | Kitchen"
"20160010001911",18191047,81902,"2016-01-01 18:24:23","923-574-811",47865,"Electronics | Mobile"
"20160010001912",4792933,24294,"2016-01-01 02:31:43","756-578-883",21103,"Electronics | Mobile"
"20160010001913",16400804,36118,"2016-01-01 21:08:04","924-439-420",28599,"Fashion | Apparels"
"20160010001914",18655608,28174,"2016-01-01 17:18:29","684-373-204",37201,"Fashion | Apparels"
"20160010001915",11408467,46641,"2016-01-01 02:36:10","806-213-457",28702,"Home | Decor"
"20160010001916",14798749,38076,"2016-01-01 18:24:03","972-596-877",33847,"Home | Decor"
"20160010001917",4702056,53359,"2016-01-01 15:02:51","937-285-366",31603,"Home | Lighting"
"20160010001918",4861070,18039,"2016-01-01 13:06:31","709-123-643",12827,"Electronics | Mobile"
"20160010001919",7505486,50640,"2016-01-01 18:24:36","294-953-184",43816,"Fashion | Watches"
"20160010001920",2369148,99442,"2016-01-01 05:10:58","683-358-541",29999,"Home | Kitchen"
"20160010001921",8401533,44736,"2016-01-01 04:22:14","621-998-189",20988,"Fashion | Apparels"
"20160010001922",5953602,95249,"2016-01-01 01:10:34","245-737-475",3381,"Electronics | Mobile"
"20160010001923",3880068,1664,"2016-01-01 07:54:11","113-895-795",28050,"Fashion | Watches"
"20160010001924",10065922,66522,"2016-01-01 04:13:39","199-549-862",16304,"Fashion | Apparels"
"20160010001925",2650322,72687,"2016-01-01 15:07:12","503-738-918",27695,"Fashion | Apparels"
"20160010001926",12636842,91785,"2016-01-01 06:41:23","164-419-512",43664,"Electronics | Television"
"20160010001927",1962230,73738,"2016-01-01 23:45:09","676-817-755",21992,"Fashion | Apparels"
"20160010001928",1059965,58850,"2016-01-01 17:38:20","757-699-440",35505,"Home | Decor"
"20160010001929",6375273,34158,"2016-01-01 08:52:53","757-984-290",9033,"Electronics | Mobile"
"20160010001930",9637403,20613,"2016-01-01 01:10:25","875-429-934",48764,"Home | Kitchen"
"20160010001931",10165104,43822,"2016-01-01 18:23:53","698-285-151",35843,"Fashion | Apparels"
"20160010001932",5831329,8183,"2016-01-01 21:51:42","626-307-476",3711,"Electronics | Television"
"20160010001933",11818943,69722,"2016-01-01 03:03:57","392-861-312",22255,"Fashion | Apparels"
"20160010001934",12772030,99572,"2016-01-01 22:06:14","413-585-854",14483,"Electronics | Television"
"20160010001935",4665334,35508,"2016-01-01 13:55:48","750-279-581",22164,"Electronics | Television"
"20160010001936",3974690,7628,"2016-01-01 07:22:15","118-769-871",32639,"Home | Lighting"
"20160010001937",18559590,14369,"2016-01-01 18:12:16","944-852-544",27982,"Electronics | Television"
"20160010001938",3918377,19179,"2016-01-01 17:43:39","136-277-832",25588,"Fashion | Apparels"
"20160010001939",16170105,60332,"2016-01-01 06:07:30","814-591-277",20706,"Fashion | Apparels"
"20160010001940",13804302,61400,"2016-01-01 19:55:51","684-783-640",21211,"Fashion | Apparels"
"20160010001941",964814,31666,"2016-01-01 23:45:58","630-101-159",21223,"Electronics | Television"
"20160010001942",7322232,26611,"2016-01-01 18:51:02","273-302-379",38790,"Home | Kitchen"
"20160010001943",4074691,2645,"2016-01-01 18:54:09","969-191-228",22652,"Electronics | Television"
"20160010001944",9201192,10591,"2016-01-01 20:01:51","755-508-480",15981,"Home | Kitchen"
"20160010001945",11888556,65988,"2016-01-01 15:04:27","366-940-216",20163,"Home | Lighting"
"20160010001946",14640044,72555,"2016-01-01 15:08:48","713-969-823",30721,"Home | Decor"
"20160010001947",19164492,33058,"2016-01-01 17:07:07","334-126-693",42534,"Fashion | Apparels"
"20160010001948",14950221,28977,"2016-01-01 02:57:00","290-512-249",41478,"Electronics | Television"
"20160010001949",660478,12777,"2016-01-01 11:59:59","787-551-322",32018,"Electronics | Mobile"
